Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
U.S.S. Reliant*	main	ussreliantfed	R+	TMP	126* R*	SHIP	FEDERATION/NON-ALIGNED	MIRANDA	6	6	6				[AU][TMP]/Films\	/Films\			Kahn, Clark Terrell		Tractor Beam
% I.K.C. K't'inga	main	ikcktinga	C	TMP	119 C	SHIP	KLINGON	K'T'INGA	5	6	6				[AU][TMP]/Films\	/Films\					Cloaking Device, Tractor Beam \DL/ Any  % Klingon /Films\ personnel
I.K.C. Amar	main	ikcamar	R	TMP	116 R	SHIP	KLINGON	K'T'INGA	7	6	6				[AU][TMP]/Films\	/Films\			Krase		Cloaking Device, Tractor Beam
I.K.C. Chontay	main	ikcchontay	U	TMP	117 U	SHIP	KLINGON	B'REL	6	7	6				[AU][TMP]/Films\	/Films\			Klaa		Cloaking Device, Tractor Beam (cannot carry ships aboard)
I.K.C. K'elric	main_voy	ikckelric	U	TMP	118 U	SHIP	KLINGON	K'T'INGA	6	6	7				[AU][TMP]/Films\	/Films\			Captain Kang		Cloaking Device, Tractor Beam
I.K.C. Kla'Diyus	main	ikckladiyus	R+	TMP	120 R	SHIP	KLINGON	B'REL	6	6	5				[AU][TMP]/Films\	/Films\	(CMD)		General Chang		Cloaking Device (may battle while cloaked; may not be targeted in return fire)
Kronos One	main	kronosone	R+	TMP	121 R	SHIP	KLINGON	K'T'INGA	7	7	7				[AU][TMP]/Films\	/Films\			Cahncellor Gorkon		Cloaking Device, Tractor Beam \DL/ Any Klingon /Films\ personnel
% Son'a Battleship	main	sonabattleship	R	TMP	124 R	SHIP	NON-ALIGNED	SON'A BATTLESHIP	10	10	9				[TMP]	(CMD)(STF)	(STF)				Son'a shuttlecraft may report, be carried, and launch aboard. Tractor Beam --- Attributes all -3 unless Son'a in crew.
% Son'a Shuttle	main	sonashuttle	C	TMP	125 C	SHIP	NON-ALIGNED	SON'A SHUTTLECRAFT	5	7	6				[TMP]						Transporter Drones may report aboard (for free, once each turn).  --- Attributes all -3 unless Son'a in crew.
Injector Assembly One	main	injectorassemblyone	U	TMP	122 U	SHIP	NON-ALIGNED	SON'A PARTICLE COLLECTOR	4	3	4				[TMP]						May report to location of your Son'a ship. \DL/ Collect  Metaphasic Particles
Li'seria	main	liseria	U	TMP	123 U	SHIP	NON-ALIGNED	SON'A WARSHIP	9	8	8				/Ent-E\[TMP]	(CMD)	(STF)		Ru'afo		Son'a shuttlecraft may report, be carried, and launch aboard. Tractor Beam
ISOLYTIC BURST	main	isolyticburst	U	TMP	127 U	TACTIC									[TMP]						ATTACK 3 DEFENSE 0 Requires a Son'a Battleship or Li'seria firing. If you hit, randomly kills one additional personnel (on a Nor, one personnel at site of opponent's choice). Hit = v>. Direct hit = v>>>. Casualties: Randomly kills one personnel (on a Nor, one personnel at site of opponent's choice). RANGE -3HULL -30%
RIKER MANEUVER	main	rikermaneuver	U	TMP	128 U	TACTIC									[TMP]						ATTACK 4 DEFENSE -1 Requires a ship at a nebula firing; ATTACK bonus +3 if William T. Riker aboard. Hit = v>. Direct hit = v>>>. and another opposing ship present (your choice) is also hit = >>. Plasma containment rupture: opponent may immediately download Plasma Fire to this ship. RANGE -2WEAPONS -2SHIELDS -2 HULL -30%
TARGET WARP FIELD COILS	main	targetwarpfieldcoils	C	TMP	129 C	TACTIC									[TMP]						ATTACK 2 DEFENSE 2 May not be used to fire upon a facility. Hit = v>. Direct hit = v>>>. Warp drive off line: opponent may immediately download Engine Imbalance to this ship as an interrupt (immune to Amanda Rogers). RANGE -3 HULL -30%
CAMP KHITOMER	main	campkhitomer	R	TMP	130 R	TIME LOCATION	Planet						2293 Khitomer		[TMP]						Seeds or plays on table. Native to this timeline: all cards with both /Films\ and [AU] icon. Once per turn, one such card reporting at this location may report for free.
CETACEAN INSTITUTE	main	cetaceaninstitute	C	TMP	131 C	TIME LOCATION	Planet						1986 Earth		[TMP]						Seeds or plays on table; download George and Gracie here. George and Gracie are not worth points while here. Native to this timeline: Dr. Gillian Taylor and George and Gracie.
ORB OF TIME	main	orboftime	R	TWT	1 R	ARTIFACT									[TWT]						Use as Equipment card. Once each turn, your ship or Away Team (if this Orb and your [Orb] personnel present) may time travel (except to board opponent's ship or outpost).
ANAPHASIC ORGANISM *TWT	xlist	anaphasicorganismtwt	S	TWT	C	DILEMMA	Planet														If Female(s) in Away Team, the one with highest total attribute numbers resigns (discarded), unless SECURITY + MEDICAL present. Discard dilemma.
ARCHER *TWT	xlist	archertwt	S	TWT	C	DILEMMA	Planet														Away Team member with highest total attribute numbers is shot and dies unless SECURITY + MEDICAL present. Discard dilemma.
EXECUTIVE AUTHORIZATION	main	executiveauthorization	R	TWT	4 R	DILEMMA	Planet								TWT						To get past requires a President, High Council Leader, General, Legate, Chancellor, Proconsul, Chairman, Intendant, Minister, Kai, Founder, Nagus, Governor, Queen, counterpart, or PADD.
MALE'S LOVE INTEREST *TWT	xlist	malesloveinteresttwt	S	TWT	C	DILEMMA	Planet														Male Away Team member (random selection) runs off with lover to furthest planet. Can be rescued later. Discard dilemma.
MALFUNCTIONING DOOR *TWT	xlist	malfunctioningdoortwt	S	TWT	C	DILEMMA	Planet														To get through door, must have Soong-Type Android present OR a combined STRENGTH>27 from up to four Away Team members.
MATRIARCHAL SOCIETY *TWT	xlist	matriarchalsocietytwt	S	TWT	U	DILEMMA	Planet														Cannot get past unless at least 2 female Away Team members present.
MICROVIRUS *TWT	xlist	microvirustwt	S	TWT	C	DILEMMA	Planet					5									Kills one Away Team member (opponent's choice), unless MEDICAL + SECURITY present. Discard dilemma.
PALUKOO	main	palukoo	U	TWT	8 U	DILEMMA	Planet								[3][TWT]						Unless Resistance OR ANIMAL present, "bites" a non-android present (random selection). If Trill with symbiont, dies now (discard dilemma); otherwise, disabled until countdown expires.
PRIMITIVE CULTURE *TWT	main	primitiveculturetwt	S	TWT	R	DILEMMA	Planet								FC						To get past, requires 3 Vulcans OR Anthropology and CIVILIAN OR Vorta and 4 Jem'Hadar OR 2 Tal Shiar OR 2 Obsidian Order OR Acquisition and 2 Greed OR 6 Klingons OR 4 [Def] Borg.
SECURITY PRECAUTIONS *TWT	xlist	securityprecautionstwt	S	TWT	C	DILEMMA	Planet														To get past, Away Team must have Jenice Manheim OR android OR phaser OR disruptor OR 3 SECURITY.
CHULA: THE ABYSS *TWT	main	chulatheabysstwt	S	TWT	R	DILEMMA	Space/Planet								BOG						To get past, three personnel present (random selection) must face the abyss. If their total CUNNING is odd, they are "stopped" and, if possible, relocated to Quark's Bar.
CHULA: THE DRINK	main	chulathedrink	R	TWT	2 R	DILEMMA	Space/Planet								TWT						To get past, four personnel present (random selection) must be "tested". All four are "stopped" unless one has CUNNING<6 OR CUNNING>9.
CHULA: THE LIGHTS *TWT	main	chulathelightstwt	S	TWT	C	DILEMMA	Space/Planet								BOG						Crew or Away Team member with total attributes closest to 22 (your choice if tie) returns to hand. To get past requires CUNNING>24 remaining.
CHULA: THE WAY HOME	main	chulathewayhome	C	TWT	3 C	DILEMMA	Space/Planet								TWT						To get past, three personnel (random selection) are chosen. Opponent may relocate one to Quark's Bar or your facility if the other two have combined INTEGRITY<15.
FERENGI INFESTATION	main	ferengiinfestation	R	TWT	5 R	DILEMMA	Space/Planet								TWT						Opponent may download up to two male Ferengi to a facility at this location (or up to six if facility is Empok Nor). To get past requires 2 SECURITY and CUNNING>50. Empok Nor related.
HAZARDOUS DUTY *TWT	main	hazardousdutytwt	S	TWT	C	DILEMMA	Space/Planet					-5			BOG						To get past requires 2 OFFICER; then place on mission until solved. If any non- OFFICER dies here, its owner loses points (discard dilemma).
LACK OF PREPARATION *TWT	main	lackofpreparationtwt	S	TWT	C	DILEMMA	Space/Planet								FC						Non-Borg: Cannot get past (lose 10 points) unless you could have met mission requirements at start of attempt. Borg: Must have [Com], [Nav], and [Def] personnel to proceed.
LINEUP	main	lineup	C	TWT	6 C	DILEMMA	Space/Planet								TWT						To get past requires four personnel present (random selection) to "form a lineup". All four are "stopped" unless one has INTEGRITY<5 or INTEGRITY>8.
OOPS!	main	oops	C	TWT	7 C	DILEMMA	Space/Planet								TWT						Unless Leadership present, kills one personnel (random selection) and "stops" all others present. To get past requires three (STF) personnel or three [Def] Borg or Nog. Empok Nor related.
Q GETS THE POINT	main	qgetsthepoint	C	TWT	9 C	DILEMMA	Space/Planet								TWT						To get past requires 2 Treachery or Mortal Q, but one such personnel (opponent's choice) is "forked" ("stopped") if opponent has any Guinan in play. Nullified by any Guinan.
SCIENTIFIC METHOD *TWT	main	scientificmethodtwt	S	TWT	C	DILEMMA	Space/Planet								ROA						To get past requires MEDICAL and 3 SCIENCE. Cyrus Redblock/Murder related.
ALTERNATE UNIVERSE DOOR *TWT	xlist	alternateuniversedoortwt	S	TWT	C	DOORWAY															Place one on table during the seed phase. Door is now open, allowing your [AU] icon cards to enter play. OR Stock in deck and use as follows: Plays to nullify one Revolving Door or Subspace Schism. (Discard doorway.) OR Allows one ship to pass through Q-Net. (Discard doorway.) OR Nullify one Temporal Rift, and return doorway to your hand.
STORAGE COMPARTMENT DOOR	main	storagecompartmentdoor	C	TWT	10 C	DOORWAY									[TWT]						Place one atop Tribble side deck during the seed phase. Side deck is now open and in play. Once each turn, you may draw up to 3 cards from side deck, then play or discard each. OR Stock in deck and play (once each turn) to download from your Tribble side deck one Trouble or Tribble card, or to nullify any card that is closing another Storage Compartment Door; then discard doorway.
BAT'LETH *TWT	main	batlethtwt	S	TWT	C	EQUIPMENT									[BOG]						Each of your Klingons present is STRENGTH +2, and in each battle one of them may mortally wound one adversary they just stunned. (Cumulative.)
CLASSIC COMMUNICATOR	main	classiccommunicator	C	TWT	11 C	EQUIPMENT									[AU]/OS\[TWT]						Allows one of your B personnel present to add a skill from one of your other compatible B personnel at same location. (May re-select once each turn.)
CLASSIC MEDICAL TRICORDER	main	classicmedicaltricorder	U	TWT	12 U	EQUIPMENT									[AU]/OS\[TWT]						Your /OS\ personnel present who have MEDICAL or SCIENCE classification all add MEDICAL OR Biology OR Exobiology. (May re-select once each turn.)
CLASSIC TRICORDER	main	classictricorder	U	TWT	13 U	EQUIPMENT									[AU]/OS\[TWT]						Your /OS\ personnel who have ENGINEER or SCIENCE classification add ENGINEER OR SCIENCE OR Geology OR Physics. (May re-select once each turn.)
CLASSIC TYPE II PHASER	main	classictype2phaser	C	TWT	14 C	EQUIPMENT									[AU]/OS\[TWT]						Federation use only. Each of your /OS\ personnel present is STRENGTH +2 (cumulative). Each of your /OS\ leaders present adds SECURITY.
MEDICAL KIT *TWT	main	medicalkittwt	S	TWT	C	EQUIPMENT															Gives all your OFFICER-classification personnel the skill of MEDICAL where present.
PLASMADYNE RELAY *TWT	main	plasmadynerelaytwt	S	TWT	C	EQUIPMENT															While on a ship, RANGE and SHIELDS are +2. While at a station or outpost, SHIELDS are +4. (Cumulative.)
STARFLEET TYPE I PHASER *TWT	main	starfleettype1phasertwt	S	TWT	C	EQUIPMENT									[BOG]						Federation use only. Reports for free. Each of your personnel present is STRENGTH +1. (Cumulative.) May report to a just-initiated personnel battle involving your [Fed] card(s).
VR HEADSET	main	vrheadset	U	TWT	15 U	EQUIPMENT									[TWT]						Each VR headset aboard your [Dom] ship allows one Vorta, Jem'Hadar, or Cardassian present to enhance WEAPONS and SHIELDS +1 and (if Vorta) to serve as matching commander.
62ND RULE OF ACQUISITION	main	62ndruleofacquisition	C	TWT	16 C	EVENT						-10			[Rule][TWT]						Plays on your unattempted mission. Nullified if you begin an attempt with <3 (or >7) personnel, or if you play (or have played) Scan or Full Planet Scan. If you solve, score points; opponent loses points (discard event).
ORGANIAN PEACE TREATY	main	organianpeacetreaty	C	TWT	17 C	EVENT									[TWT]						Seeds or plays on table. Your Federation- and Klingon-affiliation cards that have /OS\ icons may mix and cooperate. (Immune to The Devil.)
RES-Q *TWT	xlist	resqtwt	S	TWT	C	EVENT															Regenerates a card. Exchange this event for any one card from your discard pile.
SUBSPACE TRANSPORTER	main	subspacetransporter	C	TWT	18 C	EVENT									[TWT]						Plays on your ship. Each turn, ship may beam one of your Treachery personnel to and/or from anywhere at same or adjacent location. Nullified only by Subspace Interference.
TEMPORAL INVESTIGATIONS	main	temporalinvestigations	C	TWT	19 C	EVENT									[TWT]						Plays on table. Once every turn, if opponent reports an [AU] personnel or ship to Alpha Quadrant spaceline, you may draw one card OR download Lucsly and/or Dulmer.
TREATY: CARDASSIAN/BAJORAN	main	treatycardassianbajoran	C	TWT	20 C	EVENT									[TWT]						Plays on table (for free if you have Bareil Antos, Kai Winn, or Turrel in play). Your Cardassian and Bajoran affiliations recognize this treaty. They can now mix and cooperate.
TREATY: ROMULAN/BAJORAN	main	treatyromulanbajoran	C	TWT	21 C	EVENT									[TWT]						Plays on table (for free if you have Colonel Kira or Senator Cretak in play). Your Romulan and Bajoran affilitions recognize this treaty. They can now mix and cooperate.
Deep Space Station K-7	main	deepspacestationk7	R	TWT	22 R	FACILITY	FEDERATION	STATION			16				[AU][TWT]/OS\						Plays at 2267 Sherman's Planet; may be used by all players' compatible cards. Once per turn, one B card reporting at this location may report for free. (Not duplicatable.)
CHAIN REACTION RICOCHET	main	chainreactionricochet	R	TWT	23 R	INCIDENT									[Hidden][TWT]						Seeds or plays on table. When your Chain Reaction Pulsar hits (but does not destroy) a ship, after applying damage it "ricochets" to other opposing ships present (except those already damaged this battle) in the order of your choice. Second ship's damage = $$, third = $$$, and so on, until one is destroyed. Discard incident.
HOMEFRONT	main	homefront	U	TWT	24 U	INCIDENT									[TWT]						Seeds or plays on any homeworld. In place of a normal card play, a SECURITY personnel matching homeworld's affiliation may download here (owner draws no cards that turn). No player may attempt mission or use HEADQUARTERS game text here unless they have 4 SECURITY on planet. OR Plays on table. Your personnel who have infiltration icons may report (for free) on homeworlds those icons match.
HQ: ORBITAL WEAPONS PLATFORM	main	RR12V-HQ-Orbital-Weapons-Platform	R	TWT	25 R	INCIDENT									[Ref][TWT]						Plays on any homeworld. Each time opponent initiates battle here against your ship or facility matching this homeworld's affiliation, just after it is targeted each of your Orbital Weapons Platforms here may "fire upon" an opposing ship present. Each ship fired upon is damaged = $$ for each platform that targets it, and you may exclude that ship from the battle.
MAKE IT SO	main	makeitso	R	TWT	26 R	INCIDENT									[TWT]						Seeds or plays on table. Once each turn, if your staffed ship has its matching commander aboard, you may "unstop" it (once per game per Ship card title) OR download Ready Room Door (to download a Captain's Order) OR, if that ship is in battle (even during opponent's turn), download a Tactic card (once per game per Tactic card title). Discard incident after use, unless that matching commander has /Ent-E\ icon.
OBELISK OF MASAKA	main	RR16V-Obelisk-of-Masaka	U	TWT	27 U	INCIDENT									[Hidden][Ref][TWT]						Seeds or plays on table. Each time a card provides two or more card draws, no more than one may be converted to a download. Also, to move or initiate battle, each ship that has one or more staffing icons (and each Interceptor) requires at least two crew members aboard. Once each turn, unless opponent has The Mask of Korgano in play, you may download Masaka Transformations, then discard incident.
PANEL OVERLOAD	main	RR17V-Panel-Overload	C	TWT	28 C	INCIDENT									[Hidden][Ref][TWT]						Seeds or plays on table. When opponent plays Scan or Full Planet Scan, you may kill one Computer Skill personnel on any ship there (even if docked or landed) and/or download Scanner Interference. Also, you may place incident on any outpost to prevent its Spacedoors from re-opening (nullified by 4 ENGINEER aboard) OR discard incident to nullify Bynars Weapon Enhancement or Genetronic Replicator.
Q THE REFEREE	main	RR18V-Q-the-Referee	U	TWT	29 U	INCIDENT									[Hidden][Ref][TWT]						Seeds or plays on table. Once each turn, you may play one [Ref] card for free OR discard (or place beneath draw deck) one of your [Ref] cards from hand or in play to draw a card. Also, you may suspend play while you download any other [Ref] card (ignoring Computer Crash), then discard incident.
RESISTANCE IS FUTILE	main	resistanceisfutile	R	TWT	30 R	INCIDENT									[Borg-Only][TWT]						Plays on your completed Establish Gateway, Assimilate Planet, or Salvage Starship objective. Increases objective's points by 10 while your [Def] Borg at that location. OR Plays on opponent's Q's Planet. The 40 additional points it requires are irrelevant to your Borg while your [Com] Borg is at that location. OR Seeds or plays on table. Your [Nav] Borg may report directly to your Borg spheres.
TRIBBLE BOMB	main	tribblebomb	U	TWT	31 U	INCIDENT									[3][TWT]						Plays for free on your tribble group if your Barry Waddle at same location. (Unique.) When countdown expires, kills one personnel present (your choice). Once per turn, any player's personnel present who has any tricorder may "search" for Bomb: Shuffle Bomb into all your tribbles present (if any). That player randomly examines half of those cards (round up); Bomb is nullified if so examined.
WE LOOK FOR THINGS	main	welookforthings	U	TWT	32 U	INCIDENT									[TWT]						Plays on your staffed Pakled ship. May discard incident to "acquire" one artifact, event, or equipment enhancing attribute(s) of an opposing ship present (once per game per card title). Opponent must give you that card (or download a copy of it) for your use. OR Downloads a copy of any artifact (as if earned), event, or equipment enhancing attribute(s) of an opponent's ship. Discard incident.
BURIAL GROUND	main	burialground	U	TWT	33 U	INTERRUPT									[TWT]						Plays once per turn on any player. That player must "bury" (place out-of- play) from their discard pile one card (their choice) and all other cards there of the same card type.
LIVE LONG AND PROSPER	main	livelongandprosper	C	TWT	34 C	INTERRUPT									[TWT]						Saves any Vulcan who was just randomly selected to die. OR Once per turn, returns an opponent's personnel who just died to opponent's hand; draw one card for each of its * icons.
OBEDIENCE BRINGS VICTORY	main	obediencebringsvictory	U	TWT	35 U	INTERRUPT									[TWT]						Plays once per turn if your Vorta just "rationed" Ketracel-White. Draw two cards (in place of one draw, may download Subjugate Planet to that location or Victory Is Life to hand).
SCAN CYCLE CHECK	main	scancyclecheck	C	TWT	36 C	INTERRUPT									[TWT]						Plays on your Transporter Skill. Your ships there decloak/dephase while that personnel operates transporters, then recloak/rephase. OR Nullifies Scan or Full Planet Scan.
SUICIDAL ATTACK	main	suicidalattack	C	TWT	37 C	INTERRUPT									[TWT]						Plays to kill one personnel (your choice) who is escorting your Breen or Romulan as a captive OR who just engaged one of your personnel in combat. Your personnel also dies.
AGRICULTURAL ASSESSMENT	main	agriculturalassessment	U	TWT	38 U	MISSION	Planet,[FEDERATION][ROMULAN][KLINGON]					30	Sherman's Planet	4	[TWT](AQ)						Geology + Biology OR any Spock OR any Chekov
ASSIGN SUPPORT PERSONNEL	main	assignsupportpersonnel	C	TWT	39 C	OBJECTIVE									[TWT]						Seeds or plays on table. (Unique.) Your "support personnel" (those who have exactly two skills, but no special skills) may report aboard your compatible ships that have two or more staffing icons. Once each turn, you may discard objective to download a "support personnel" (once per game per Personnel card title) to your matching ship that has two or more staffing icons, or to your matching facility.
